epoch,train_loss,val_loss,lr
121,0.44979416785204984,0.6667699023433353,0.0001677721600000001
122,0.44982089052780966,0.6679351022062094,0.0001677721600000001
123,0.4503153800084582,0.6733064690361852,0.0001677721600000001
124,0.45292486288890627,0.6714674040027286,0.0001677721600000001
125,0.447158738145969,0.6727118336636088,0.0001677721600000001
126,0.450131273247659,0.6722407966204311,0.0001677721600000001
127,0.4461398755932206,0.6766178293720536,0.0001677721600000001
128,0.4473035322344171,0.6701866054664487,0.00013421772800000008
129,0.44497948511060315,0.6629011258482933,0.00013421772800000008
130,0.44545372440806175,0.6679683243450911,0.00013421772800000008
131,0.44530970408027903,0.6666113219183424,0.00013421772800000008
132,0.44247932044782323,0.6683612187271533,0.00013421772800000008
133,0.4410861480939872,0.6675571789560111,0.00013421772800000008
134,0.4425164070736438,0.6663413089902505,0.00013421772800000008
135,0.44252564051494386,0.6670489635156549,0.00013421772800000008
136,0.44301363781809366,0.6669576106512028,0.00013421772800000008
137,0.4408735687882258,0.6600045853334925,0.00013421772800000008
138,0.4407893843756391,0.6582103789500569,0.00013421772800000008
139,0.4429409713982656,0.6630886197090149,0.00013421772800000008
140,0.4446434125689123,0.6591864519793055,0.00013421772800000008
141,0.4417680025760538,0.6642076781262523,0.00013421772800000008
142,0.439265168351001,0.6625663242910219,0.00013421772800000008
143,0.4407804061785835,0.6628440786962924,0.00013421772800000008
144,0.4387019436077878,0.6670085586931395,0.00013421772800000008
145,0.4390452980335348,0.6653475210718487,0.00013421772800000008
146,0.43814557548818556,0.658805534567522,0.00010737418240000007
147,0.43657469991388353,0.6594167319328889,0.00010737418240000007
148,0.43585700753430157,0.6639831691332485,0.00010737418240000007
149,0.4370439978543243,0.6654717254897823,0.00010737418240000007
150,0.43520286129409536,0.6558098307122355,0.00010737418240000007
151,0.4330354569362978,0.661574573620506,0.00010737418240000007
152,0.4351651619061333,0.663463503446268,0.00010737418240000007
153,0.43354491774006526,0.6556337375355803,0.00010737418240000007
154,0.43457691893806316,0.6661891895143882,0.00010737418240000007
155,0.43488105790641474,0.6657811319050582,0.00010737418240000007
156,0.4319212688511148,0.6654716862932496,0.00010737418240000007
157,0.4340665002810559,0.6643862944582234,0.00010737418240000007
158,0.43482518888927474,0.663575720851836,0.00010737418240000007
159,0.43156316304558756,0.664223669015843,0.00010737418240000007
160,0.4331832817339809,0.6624702153646428,0.00010737418240000007
161,0.4344530393716594,0.6657792167819064,8.589934592000007e-05
162,0.4316462399334925,0.6638289589596831,8.589934592000007e-05
163,0.4326747129104234,0.666562649866809,8.589934592000007e-05
164,0.43146849019501043,0.6654598343631496,8.589934592000007e-05
165,0.4296073716724931,0.6667877370896547,8.589934592000007e-05
166,0.4305197032395324,0.6640357096558032,8.589934592000007e-05
167,0.4295696689853809,0.6649279008093087,8.589934592000007e-05
168,0.42807276497467855,0.6566637660498205,8.589934592000007e-05
169,0.42722107662485975,0.6617051793829255,6.871947673600006e-05
170,0.42754923241604736,0.6612709135465,6.871947673600006e-05
171,0.4291884487845361,0.6581666605628055,6.871947673600006e-05
172,0.42620786705580144,0.6635410526524419,6.871947673600006e-05
173,0.4256653135773001,0.6579169235799623,6.871947673600006e-05
174,0.4267079790579877,0.6606026366353035,6.871947673600006e-05
175,0.4277158878826127,0.6628765758612881,6.871947673600006e-05
176,0.4265384198994654,0.661726536958114,6.871947673600006e-05
177,0.42727673449639464,0.6612951554681944,5.497558138880005e-05
178,0.4255663129016482,0.660459635698277,5.497558138880005e-05
